time,open,high,low,close,tick_volume,spread,real_volume
2015-11-19 00:00:00,1.06574,1.07176,1.06549,1.07028,15731,7,20468044000
2015-11-19 04:00:00,1.07028,1.07124,1.06892,1.0705,18169,7,25488083000
2015-11-19 08:00:00,1.07044,1.0708,1.06667,1.06857,30203,7,50951866000
2015-11-19 12:00:00,1.06857,1.07168,1.06684,1.0686,33287,7,57975841000
2015-11-19 16:00:00,1.0686,1.07628,1.06828,1.07253,43542,7,71229486000
2015-11-19 20:00:00,1.07253,1.07392,1.07166,1.07338,15762,7,26363497000
2015-11-20 00:00:00,1.07322,1.07382,1.07099,1.07178,13567,7,16736775000
2015-11-20 04:00:00,1.07178,1.07265,1.07098,1.07239,11847,7,17153658000
2015-11-20 08:00:00,1.07236,1.0728,1.06637,1.06878,32437,7,53901987000
2015-11-20 12:00:00,1.06878,1.07057,1.06717,1.0693,30395,7,53496522000
2015-11-20 16:00:00,1.06932,1.07075,1.06405,1.065,36973,7,64703484000
2015-11-20 20:00:00,1.06498,1.06577,1.06397,1.06451,16342,7,23659203000
2015-11-23 00:00:00,1.06372,1.06457,1.06083,1.0613,14378,7,18751820000
2015-11-23 04:00:00,1.06129,1.06185,1.06002,1.06143,15540,7,23265762000
2015-11-23 08:00:00,1.06143,1.06434,1.06075,1.06309,30261,7,49340715000
2015-11-23 12:00:00,1.06309,1.06463,1.06148,1.06462,32305,7,59355639000
2015-11-23 16:00:00,1.06462,1.06565,1.05922,1.06198,41276,7,71566617000
2015-11-23 20:00:00,1.06197,1.06361,1.06104,1.06354,16830,7,26794071000
2015-11-24 00:00:00,1.06355,1.06446,1.06294,1.06405,13248,7,16398220000
2015-11-24 04:00:00,1.06405,1.06439,1.06193,1.06313,11961,7,17199678000
2015-11-24 08:00:00,1.06315,1.06697,1.06212,1.06461,31724,7,50026852000
2015-11-24 12:00:00,1.06462,1.06668,1.06345,1.0662,37282,7,62606224000
2015-11-24 16:00:00,1.06622,1.0673300000000001,1.0628,1.06465,41161,7,69544420000
2015-11-24 20:00:00,1.06465,1.06617,1.06353,1.06426,19407,7,28751328000
2015-11-25 00:00:00,1.0642800000000001,1.06641,1.064,1.06641,14532,7,18686948000
2015-11-25 04:00:00,1.0664,1.06766,1.06512,1.06581,15471,7,23373110000
2015-11-25 08:00:00,1.06581,1.0689,1.0606,1.06112,35752,7,59306423000
2015-11-25 12:00:00,1.06113,1.0616,1.05768,1.0591,42344,7,73450398000
2015-11-25 16:00:00,1.05916,1.06412,1.05657,1.06228,39837,7,65598579000
2015-11-25 20:00:00,1.06229,1.06282,1.06097,1.06238,15924,7,22662460000
2015-11-26 00:00:00,1.06228,1.0627,1.06152,1.06193,14166,7,18585983000
2015-11-26 04:00:00,1.06192,1.06248,1.06152,1.06193,11032,7,14724805000
2015-11-26 08:00:00,1.06194,1.06232,1.05996,1.06096,23504,7,39236478000
2015-11-26 12:00:00,1.06096,1.062,1.06043,1.06174,22125,7,38262800000
2015-11-26 16:00:00,1.06174,1.06229,1.06057,1.06134,16174,7,27816427000
2015-11-26 20:00:00,1.06132,1.0614,1.06049,1.06102,13404,7,17692403000
2015-11-27 00:00:00,1.06101,1.06101,1.0601099999999999,1.06075,13742,7,13854182000
2015-11-27 04:00:00,1.06075,1.06161,1.06055,1.06117,9564,7,13344798000
2015-11-27 08:00:00,1.06117,1.06376,1.05837,1.05839,30764,7,49787695000
2015-11-27 12:00:00,1.0584,1.05966,1.05739,1.05785,30843,7,54581810000
2015-11-27 16:00:00,1.0578400000000001,1.06036,1.05682,1.05993,27973,7,49043675000
2015-11-27 20:00:00,1.05993,1.06042,1.05897,1.05938,9417,7,12914086000
2015-11-30 00:00:00,1.05887,1.05937,1.05701,1.0579,13598,7,17399368000
2015-11-30 04:00:00,1.0579,1.05917,1.05766,1.05849,10205,2,15020849000
2015-11-30 08:00:00,1.05848,1.05947,1.05629,1.05804,25793,7,42844242000
2015-11-30 12:00:00,1.05804,1.05847,1.05639,1.05745,27110,7,48619050000
2015-11-30 16:00:00,1.05746,1.0584500000000001,1.05576,1.05594,33847,7,58307314000
2015-11-30 20:00:00,1.05594,1.05758,1.05588,1.05643,15283,7,24564677000
2015-12-01 00:00:00,1.05639,1.05814,1.05629,1.05777,12082,7,16371785000
2015-12-01 04:00:00,1.05776,1.05966,1.0571,1.05813,20150,7,29931910000
2015-12-01 08:00:00,1.05813,1.06185,1.05772,1.05972,28250,7,47956274000
2015-12-01 12:00:00,1.05973,1.06109,1.05851,1.06057,25714,7,47772387000
2015-12-01 16:00:00,1.06056,1.06365,1.06018,1.06152,40065,7,71614849000
2015-12-01 20:00:00,1.06155,1.06369,1.0615,1.06324,16534,5,27209234000
2015-12-02 00:00:00,1.0634,1.06355,1.062,1.06208,10989,7,15174195000
2015-12-02 04:00:00,1.06209,1.0624,1.06109,1.06118,9446,7,13402542000
2015-12-02 08:00:00,1.06117,1.0632,1.06071,1.06212,25866,7,44848884000
2015-12-02 12:00:00,1.06211,1.06211,1.05781,1.05801,33814,7,61668751000
2015-12-02 16:00:00,1.05801,1.05978,1.05505,1.05847,41690,7,72647566000
2015-12-02 20:00:00,1.05848,1.06265,1.05807,1.06135,26867,7,40260215000
2015-12-03 00:00:00,1.06121,1.06174,1.0601099999999999,1.0602,12229,7,15975354000
2015-12-03 04:00:00,1.0602,1.06023,1.05873,1.05873,12124,7,15950932000
2015-12-03 08:00:00,1.05873,1.05945,1.05524,1.05606,26857,7,47073295000
2015-12-03 12:00:00,1.05606,1.08935,1.05222,1.08241,49809,7,76859265000
2015-12-03 16:00:00,1.0824,1.0942,1.07887,1.0901399999999999,57433,7,88505078000
2015-12-03 20:00:00,1.09015,1.09807,1.09015,1.09385,35425,7,48347114000
2015-12-04 00:00:00,1.09408,1.09559,1.08993,1.09095,21685,7,26182077000
2015-12-04 04:00:00,1.09096,1.09459,1.09042,1.09385,17400,7,22448429000
2015-12-04 08:00:00,1.09385,1.09448,1.08585,1.08898,40411,7,63030468000
2015-12-04 12:00:00,1.08897,1.0949,1.0855,1.09252,44457,7,73619773000
2015-12-04 16:00:00,1.09252,1.09504,1.08357,1.08681,53639,7,77304006000
2015-12-04 20:00:00,1.0868,1.08803,1.08506,1.08779,20223,7,26583915000
2015-12-07 00:00:00,1.08681,1.08872,1.08629,1.0867499999999999,12734,7,15375486000
2015-12-07 04:00:00,1.08674,1.08693,1.08538,1.08611,9258,7,13564125000
2015-12-07 08:00:00,1.08611,1.08725,1.08112,1.08166,26654,7,41645831000
2015-12-07 12:00:00,1.08167,1.08259,1.07958,1.0817,28562,7,53439966000
2015-12-07 16:00:00,1.0817,1.08597,1.08051,1.0851,40556,7,69592152000
2015-12-07 20:00:00,1.0851,1.08599,1.08318,1.08366,19240,7,28855092000
2015-12-08 00:00:00,1.08348,1.08481,1.08299,1.08463,10101,7,12843114000
2015-12-08 04:00:00,1.08463,1.0860400000000001,1.08428,1.0860400000000001,9909,7,11675449000
2015-12-08 08:00:00,1.0860400000000001,1.08821,1.08527,1.08534,29024,7,45603534000
2015-12-08 12:00:00,1.08533,1.08962,1.08403,1.08937,37138,7,66723057000
2015-12-08 16:00:00,1.08937,1.09,1.08657,1.08891,39917,7,63487152000
2015-12-08 20:00:00,1.08891,1.09021,1.08844,1.0892,21704,7,34310330000
2015-12-09 00:00:00,1.08895,1.08993,1.08789,1.08985,9001,7,11859789000
2015-12-09 04:00:00,1.08986,1.09208,1.08932,1.09071,12135,7,16008893000
2015-12-09 08:00:00,1.09071,1.09371,1.09059,1.09307,30549,7,48404571000
2015-12-09 12:00:00,1.09307,1.09755,1.09158,1.09712,32864,7,53945807000
2015-12-09 16:00:00,1.09715,1.10044,1.09499,1.10022,51688,7,81815541000
2015-12-09 20:00:00,1.10023,1.10427,1.09973,1.10244,37724,7,48412458000
2015-12-10 00:00:00,1.10214,1.10242,1.10061,1.10067,14754,7,18829060000
2015-12-10 04:00:00,1.10067,1.10138,1.10008,1.10011,10708,7,15761064000
2015-12-10 08:00:00,1.10011,1.10023,1.09609,1.09677,27469,7,43544550000
2015-12-10 12:00:00,1.09677,1.09723,1.09331,1.09708,37026,7,60466458000
2015-12-10 16:00:00,1.09708,1.0971,1.09247,1.09469,43068,7,68412890000
2015-12-10 20:00:00,1.09467,1.09563,1.09298,1.09401,19537,7,27841847000
2015-12-11 00:00:00,1.09395,1.09474,1.09263,1.0932,17351,7,19418324000
2015-12-11 04:00:00,1.09321,1.09435,1.09272,1.09369,7993,7,10794302000
2015-12-11 08:00:00,1.09369,1.097,1.09349,1.09432,26362,7,36793239000
2015-12-11 12:00:00,1.0943100000000001,1.09777,1.09346,1.0952,37783,7,52157105000
2015-12-11 16:00:00,1.0952,1.10305,1.09515,1.09941,52558,7,69297994000
2015-12-11 20:00:00,1.0994,1.0999,1.09792,1.09894,21681,7,29046440000
2015-12-14 00:00:00,1.09801,1.09932,1.0967,1.09702,16097,7,18661802000
2015-12-14 04:00:00,1.09701,1.09741,1.0954,1.09643,14337,7,18038756000
2015-12-14 08:00:00,1.09642,1.09715,1.09452,1.0958,29291,7,42948094000
2015-12-14 12:00:00,1.09579,1.09908,1.09498,1.09861,38359,7,58798901000
2015-12-14 16:00:00,1.09862,1.10483,1.09769,1.1014599999999999,52183,7,76397477000
2015-12-14 20:00:00,1.1014599999999999,1.1024,1.09842,1.09922,23730,7,33453491000
2015-12-15 00:00:00,1.09905,1.10135,1.09883,1.10111,17148,7,19895205000
2015-12-15 04:00:00,1.10113,1.10297,1.1001,1.10273,11335,7,14854333000
2015-12-15 08:00:00,1.10273,1.10593,1.10104,1.10247,31131,7,45241830000
2015-12-15 12:00:00,1.10247,1.1038000000000001,1.09703,1.09708,35801,7,54792564000
2015-12-15 16:00:00,1.0971,1.09741,1.09044,1.09239,43251,7,65666308000
2015-12-15 20:00:00,1.09233,1.09339,1.09089,1.09285,20645,7,28876744000
2015-12-16 00:00:00,1.09289,1.09457,1.09225,1.0942,12082,7,13704598000
2015-12-16 04:00:00,1.0942,1.09484,1.09316,1.0943100000000001,11284,7,13097883000
2015-12-16 08:00:00,1.0943100000000001,1.09584,1.09151,1.09213,30589,7,44421269000
2015-12-16 12:00:00,1.09213,1.09411,1.09122,1.09315,32642,7,49239284000
2015-12-16 16:00:00,1.09315,1.09513,1.09216,1.09259,36403,7,53185551000
2015-12-16 20:00:00,1.0925799999999999,1.10116,1.08878,1.09104,50023,7,54389230000
2015-12-17 00:00:00,1.09097,1.09138,1.08517,1.08518,18045,7,19817760000
2015-12-17 04:00:00,1.08518,1.08559,1.08318,1.0854,15431,7,19076980000
2015-12-17 08:00:00,1.08541,1.08778,1.08498,1.08548,30281,7,42609392000
2015-12-17 12:00:00,1.08549,1.08626,1.08311,1.08567,27470,7,39954945000
2015-12-17 16:00:00,1.08569,1.08706,1.08023,1.08192,41512,7,56954940000
2015-12-17 20:00:00,1.08179,1.0827,1.08029,1.08245,17800,7,23584016000
2015-12-18 00:00:00,1.08242,1.08455,1.08236,1.08333,11149,7,11705545000
2015-12-18 04:00:00,1.08333,1.08536,1.08278,1.08511,22838,7,25349510000
2015-12-18 08:00:00,1.08511,1.08681,1.08047,1.08233,35419,7,45326626000
2015-12-18 12:00:00,1.08233,1.08463,1.08149,1.08164,31026,7,43631576000
2015-12-18 16:00:00,1.08163,1.08632,1.08083,1.08364,37729,7,53501678000
2015-12-18 20:00:00,1.08369,1.08742,1.08327,1.08613,18383,7,22349136000
2015-12-21 00:00:00,1.08511,1.08828,1.08457,1.08714,12801,7,12123465000
2015-12-21 04:00:00,1.08714,1.08745,1.08638,1.08732,9047,7,9286312000
2015-12-21 08:00:00,1.08731,1.08829,1.08503,1.08535,25610,7,31826334000
2015-12-21 12:00:00,1.08539,1.08971,1.08477,1.08963,27354,7,38682180000
2015-12-21 16:00:00,1.08962,1.09387,1.08827,1.09111,38985,7,55361861000
2015-12-21 20:00:00,1.09111,1.09293,1.09095,1.09139,14142,7,18324163000
2015-12-22 00:00:00,1.09133,1.09185,1.09055,1.09182,11192,7,11653529000
2015-12-22 04:00:00,1.09182,1.09227,1.0909200000000001,1.09095,9521,7,11970037000
2015-12-22 08:00:00,1.09097,1.09437,1.09021,1.09347,24498,7,32447517000
2015-12-22 12:00:00,1.09347,1.09605,1.09259,1.09556,27586,7,37458915000
2015-12-22 16:00:00,1.09556,1.09839,1.09481,1.09702,34527,7,47525578000
2015-12-22 20:00:00,1.09702,1.09705,1.09462,1.09568,13033,7,18406728000
2015-12-23 00:00:00,1.09506,1.09568,1.09407,1.09424,10244,7,9675254000
2015-12-23 04:00:00,1.09423,1.09477,1.09326,1.09399,6100,7,5947744000
2015-12-23 08:00:00,1.09399,1.0942,1.09143,1.0922,21409,7,28244376000
2015-12-23 12:00:00,1.09219,1.09343,1.08991,1.09005,22972,7,30901496000
2015-12-23 16:00:00,1.09006,1.09132,1.08696,1.08814,28362,7,38631083000
2015-12-23 20:00:00,1.08814,1.09239,1.08795,1.09099,15408,7,17119825000
2015-12-24 00:00:00,1.09087,1.09209,1.09023,1.0916,9540,7,8289757000
2015-12-24 04:00:00,1.0916,1.09413,1.09159,1.09365,8450,7,8721011000
2015-12-24 08:00:00,1.09365,1.09673,1.0929,1.09594,14648,7,19759194000
2015-12-24 12:00:00,1.09595,1.09644,1.09318,1.09423,14986,3,18432819000
2015-12-24 16:00:00,1.09423,1.09619,1.09347,1.09542,13678,5,14940322000
2015-12-28 00:00:00,1.0944099999999999,1.09744,1.0944099999999999,1.09699,8785,7,8309181000
2015-12-28 04:00:00,1.09699,1.09782,1.09687,1.09743,6653,7,6625278000
2015-12-28 08:00:00,1.09743,1.09815,1.09556,1.0979,14249,7,15988220000
2015-12-28 12:00:00,1.09789,1.09922,1.09598,1.09743,17497,7,23988269000
2015-12-28 16:00:00,1.09744,1.09878,1.0958,1.09749,22346,7,26173717000
2015-12-28 20:00:00,1.09749,1.09799,1.0968,1.09681,9785,7,9886892000
2015-12-29 00:00:00,1.09641,1.09824,1.09619,1.0981,8738,7,9134570000
2015-12-29 04:00:00,1.0981,1.09822,1.097,1.09733,5505,7,5653450000
2015-12-29 08:00:00,1.09734,1.09914,1.09598,1.09787,18071,7,22603993000
2015-12-29 12:00:00,1.09787,1.09802,1.0909,1.09221,21722,7,29267437000
2015-12-29 16:00:00,1.09225,1.09428,1.08988,1.09312,26647,7,32797356000
2015-12-29 20:00:00,1.09312,1.09414,1.0918,1.0918,12217,7,10935092000
2015-12-30 00:00:00,1.09214,1.09329,1.09187,1.09207,8300,7,8184924000
2015-12-30 04:00:00,1.09207,1.09357,1.09193,1.09292,5359,7,6061230000
2015-12-30 08:00:00,1.09295,1.09434,1.09261,1.09313,16962,7,21270954000
2015-12-30 12:00:00,1.09314,1.09354,1.09079,1.09339,22858,7,30208900000
2015-12-30 16:00:00,1.09343,1.09428,1.0901399999999999,1.09101,26026,7,33362950000
2015-12-30 20:00:00,1.09099,1.09369,1.0903,1.09312,14433,7,14145613000
2015-12-31 00:00:00,1.09303,1.09368,1.09215,1.09235,5615,7,5209922000
2015-12-31 04:00:00,1.09235,1.09348,1.09184,1.09256,5085,7,6372038000
2015-12-31 08:00:00,1.09256,1.09332,1.09143,1.09229,10336,7,13140351000
2015-12-31 12:00:00,1.09229,1.09247,1.08789,1.08872,19661,7,22089864000
2015-12-31 16:00:00,1.08872,1.09007,1.08526,1.08652,25845,7,31411796000
2015-12-31 20:00:00,1.0863,1.08633,1.08606,1.08609,194,16,472850000
2016-01-04 00:00:00,1.08696,1.08723,1.0827,1.08594,12736,7,12875934000
2016-01-04 04:00:00,1.08595,1.09046,1.0858,1.0897000000000001,17814,7,21177417000
2016-01-04 08:00:00,1.0897000000000001,1.09462,1.08814,1.09288,33922,7,42849439000
2016-01-04 12:00:00,1.09288,1.09355,1.08452,1.0854300000000001,32348,7,46083888000
2016-01-04 16:00:00,1.08544,1.08627,1.07808,1.08177,42781,7,55257769000
2016-01-04 20:00:00,1.08179,1.08369,1.08123,1.08319,18086,7,24793327000
2016-01-05 00:00:00,1.08274,1.08386,1.08177,1.08242,11879,7,13534616000
2016-01-05 04:00:00,1.08245,1.08342,1.08147,1.0830899999999999,10576,7,12691517000
2016-01-05 08:00:00,1.0830899999999999,1.08362,1.07725,1.07735,28888,7,37619541000
2016-01-05 12:00:00,1.07734,1.07847,1.07388,1.07417,31887,7,49294266000
2016-01-05 16:00:00,1.07417,1.0757,1.07104,1.07453,34494,7,51305353000
2016-01-05 20:00:00,1.07453,1.07548,1.07329,1.07463,14479,7,18719012000
2016-01-06 00:00:00,1.07464,1.07729,1.07389,1.07609,14206,7,15087493000
2016-01-06 04:00:00,1.07611,1.07702,1.07409,1.07446,14570,7,18177374000
2016-01-06 08:00:00,1.07445,1.07547,1.07187,1.07342,28426,7,37724157000
2016-01-06 12:00:00,1.07341,1.07596,1.07127,1.07389,31127,7,46904068000
2016-01-06 16:00:00,1.07389,1.07668,1.07326,1.07544,36104,7,53677844000
2016-01-06 20:00:00,1.07546,1.07992,1.07472,1.07796,24684,7,28033792000
2016-01-07 00:00:00,1.07789,1.08098,1.07734,1.08023,17453,7,18176453000
2016-01-07 04:00:00,1.0802100000000001,1.08292,1.07989,1.08269,15961,7,19722584000
2016-01-07 08:00:00,1.08269,1.08691,1.07707,1.08455,38160,7,47520235000
2016-01-07 12:00:00,1.08454,1.08743,1.08345,1.08583,35273,7,49196188000
2016-01-07 16:00:00,1.08582,1.08746,1.08257,1.0862,42449,7,62848509000
2016-01-07 20:00:00,1.08622,1.09399,1.08616,1.09287,28389,7,37589853000
2016-01-08 00:00:00,1.09243,1.09331,1.08713,1.08834,20416,7,20892813000
2016-01-08 04:00:00,1.08845,1.08903,1.08719,1.08777,14478,7,18267314000
2016-01-08 08:00:00,1.08777,1.08994,1.08545,1.08728,29901,7,42667907000
2016-01-08 12:00:00,1.08728,1.0877,1.08028,1.0842,34059,7,50417364000
2016-01-08 16:00:00,1.08404,1.09166,1.08335,1.08879,51964,7,66730931000
2016-01-08 20:00:00,1.0888,1.09299,1.08857,1.09245,21885,7,25964910000
2016-01-11 00:00:00,1.09171,1.09697,1.09171,1.09374,22916,7,21292992000
2016-01-11 04:00:00,1.09373,1.09376,1.09077,1.09178,12547,5,14749998000
2016-01-11 08:00:00,1.09178,1.09336,1.08719,1.08853,27092,7,39334073000
2016-01-11 12:00:00,1.08853,1.09098,1.08795,1.08809,29400,7,44341344000
2016-01-11 16:00:00,1.08808,1.08997,1.08476,1.08809,40365,7,57601004000
2016-01-11 20:00:00,1.08807,1.08985,1.08498,1.08581,21433,7,31205866000
2016-01-12 00:00:00,1.08568,1.08656,1.0841,1.08544,14688,7,15324669000
2016-01-12 04:00:00,1.08545,1.08845,1.08541,1.08754,14666,7,19574284000
2016-01-12 08:00:00,1.08753,1.08999,1.08542,1.08564,30944,7,40432387000
2016-01-12 12:00:00,1.08565,1.08605,1.08328,1.08514,32686,7,48995862000
2016-01-12 16:00:00,1.08511,1.08605,1.08193,1.0839,42609,7,62092854000
2016-01-12 20:00:00,1.0839,1.08773,1.08302,1.0857,23705,7,32327655000
2016-01-13 00:00:00,1.08579,1.08593,1.08197,1.08241,16340,7,19325817000
2016-01-13 04:00:00,1.0824,1.08347,1.08109,1.08292,18757,7,25076115000
2016-01-13 08:00:00,1.08292,1.08377,1.0805,1.08192,31509,7,43464032000
2016-01-13 12:00:00,1.08192,1.08314,1.08046,1.08306,29884,7,48547215000
2016-01-13 16:00:00,1.08307,1.08821,1.08238,1.08499,41411,7,65143856000
2016-01-13 20:00:00,1.08502,1.0887,1.08442,1.08757,27345,7,37224160000
2016-01-14 00:00:00,1.08739,1.08952,1.08732,1.08804,19457,7,21747658000
2016-01-14 04:00:00,1.08805,1.08967,1.08755,1.08785,14467,7,20005309000
2016-01-14 08:00:00,1.08784,1.09365,1.08539,1.09019,35999,7,51606168000
2016-01-14 12:00:00,1.09018,1.09429,1.08821,1.08949,42691,7,62981225000
2016-01-14 16:00:00,1.08949,1.09174,1.08342,1.08611,47345,7,72566555000
2016-01-14 20:00:00,1.0861,1.08696,1.08463,1.08634,21048,7,32352450000
2016-01-15 00:00:00,1.08647,1.08788,1.0854300000000001,1.08721,14999,7,17360925000
2016-01-15 04:00:00,1.08723,1.0889199999999999,1.08682,1.08783,16650,7,21066474000
2016-01-15 08:00:00,1.08784,1.09174,1.08606,1.09049,35576,7,49620303000
2016-01-15 12:00:00,1.09049,1.09844,1.08897,1.09568,38931,7,59692105000
2016-01-15 16:00:00,1.09568,1.0983,1.09297,1.09511,51820,7,73954692000
2016-01-15 20:00:00,1.09511,1.09611,1.0905,1.09132,26592,7,36023290000
2016-01-18 00:00:00,1.09206,1.09273,1.08936,1.08982,19185,7,20504633000
2016-01-18 04:00:00,1.08982,1.09085,1.08867,1.08958,17418,7,22761884000
2016-01-18 08:00:00,1.0896,1.0909,1.0874,1.08992,34274,7,46831107000
2016-01-18 12:00:00,1.08991,1.09042,1.08852,1.08933,28904,7,40667094000
2016-01-18 16:00:00,1.08933,1.09004,1.08684,1.08913,22449,7,33545334000
2016-01-18 20:00:00,1.08913,1.0899,1.08859,1.08941,6334,7,8350692000
2016-01-19 00:00:00,1.08894,1.08969,1.08807,1.08864,11991,7,13417332000
2016-01-19 04:00:00,1.08869,1.09047,1.08789,1.08833,17750,7,23479194000
2016-01-19 08:00:00,1.08832,1.08887,1.08591,1.0872,31242,7,44991780000
2016-01-19 12:00:00,1.08719,1.0883099999999999,1.08596,1.08659,33144,7,51427162000
2016-01-19 16:00:00,1.08659,1.09314,1.08638,1.0927,44153,7,66764391000
2016-01-19 20:00:00,1.0926,1.09389,1.09048,1.09065,24836,7,35691592000
2016-01-20 00:00:00,1.09051,1.09331,1.09044,1.09234,16232,7,17597319000
2016-01-20 04:00:00,1.09238,1.09602,1.0919699999999999,1.09486,19545,7,22766164000
2016-01-20 08:00:00,1.09486,1.09757,1.09167,1.09233,40191,7,61881330000
2016-01-20 12:00:00,1.09232,1.0937999999999999,1.08914,1.09174,39283,7,62948877000
2016-01-20 16:00:00,1.09172,1.0936,1.08878,1.09223,48298,7,83530233000
2016-01-20 20:00:00,1.09222,1.09259,1.08769,1.08883,29235,7,48311007000
2016-01-21 00:00:00,1.08876,1.08944,1.08667,1.08706,21520,7,26572808000
2016-01-21 04:00:00,1.08706,1.08981,1.08691,1.08974,20437,7,29913911000
2016-01-21 08:00:00,1.08974,1.09208,1.08851,1.08903,38036,7,57170387000
2016-01-21 12:00:00,1.08903,1.092,1.0777,1.0791,41680,7,59370591000
2016-01-21 16:00:00,1.0791,1.08472,1.07795,1.08438,54434,7,84196949000
2016-01-21 20:00:00,1.08438,1.09005,1.08332,1.0872600000000001,32452,7,47096096000
2016-01-22 00:00:00,1.08727,1.08763,1.08398,1.08513,18554,4,22376575000
2016-01-22 04:00:00,1.08513,1.08517,1.0827,1.0830899999999999,19744,7,25185356000
2016-01-22 08:00:00,1.0830899999999999,1.08626,1.08128,1.08355,36749,7,56786714000
2016-01-22 12:00:00,1.08355,1.08452,1.0794,1.08142,33321,7,55967151000
2016-01-22 16:00:00,1.08142,1.08375,1.08033,1.08123,41740,7,72621477000
2016-01-22 20:00:00,1.08122,1.08142,1.07888,1.07965,16749,7,24409019000
2016-01-25 00:00:00,1.07886,1.08144,1.07886,1.08041,14061,7,18103110000
2016-01-25 04:00:00,1.0804,1.08189,1.07986,1.08169,15833,7,20250810000
2016-01-25 08:00:00,1.08169,1.08351,1.08055,1.08153,33269,7,52189860000
2016-01-25 12:00:00,1.08154,1.08372,1.08084,1.0833,34465,7,59008039000
2016-01-25 16:00:00,1.08329,1.08451,1.08233,1.08303,39961,7,69907019000
2016-01-25 20:00:00,1.08304,1.08566,1.08245,1.08475,15633,7,24638645000
2016-01-26 00:00:00,1.08474,1.08592,1.08436,1.085,14690,7,15238986000
2016-01-26 04:00:00,1.085,1.08572,1.08407,1.08459,12877,7,16008068000
2016-01-26 08:00:00,1.08459,1.0874,1.0834,1.08373,33809,7,53638117000
2016-01-26 12:00:00,1.08373,1.08423,1.08185,1.08259,34030,7,59145001000
2016-01-26 16:00:00,1.08259,1.08564,1.08226,1.08434,38682,7,65871449000
2016-01-26 20:00:00,1.08434,1.08698,1.08385,1.08683,14809,7,23898324000
2016-01-27 00:00:00,1.08685,1.08708,1.08503,1.08561,12722,7,16014524000
2016-01-27 04:00:00,1.08562,1.087,1.08544,1.08599,12900,7,18672081000
2016-01-27 08:00:00,1.08599,1.08822,1.08525,1.08723,33503,7,50645496000
2016-01-27 12:00:00,1.08723,1.09117,1.0866,1.08951,37159,7,62561198000
2016-01-27 16:00:00,1.08952,1.08993,1.08619,1.0871,39902,7,52376349000
2016-01-27 20:00:00,1.08712,1.09163,1.08596,1.0892,39889,7,53926261000
2016-01-28 00:00:00,1.08925,1.0907,1.08852,1.08862,15722,7,17641731000
2016-01-28 04:00:00,1.08873,1.08967,1.08799,1.0884,14082,7,18866039000
2016-01-28 08:00:00,1.08842,1.09263,1.08694,1.09081,34226,7,51280127000
2016-01-28 12:00:00,1.0908,1.09332,1.08914,1.09183,38777,7,55987013000
2016-01-28 16:00:00,1.09183,1.09575,1.0904,1.09449,44593,7,55343939000
2016-01-28 20:00:00,1.09451,1.09674,1.09372,1.0939,23059,7,25083087000
2016-01-29 00:00:00,1.09384,1.09415,1.09281,1.09364,14787,7,16657596000
2016-01-29 04:00:00,1.09364,1.09483,1.08828,1.09121,40480,7,42756352000
2016-01-29 08:00:00,1.09121,1.0917,1.0884800000000001,1.0903,44396,7,62019400000
2016-01-29 12:00:00,1.0903100000000001,1.09255,1.08615,1.08632,41132,7,61408701000
2016-01-29 16:00:00,1.08631,1.08699,1.08096,1.08424,49959,7,66276193000
2016-01-29 20:00:00,1.08422,1.08422,1.0824799999999999,1.083,18556,7,21562368000
2016-02-01 00:00:00,1.08297,1.08452,1.08142,1.08345,18044,7,16690602000
2016-02-01 04:00:00,1.08345,1.08519,1.08342,1.08464,15016,7,16592998000
2016-02-01 08:00:00,1.08465,1.08595,1.08407,1.08572,28127,7,37073990000
2016-02-01 12:00:00,1.08569,1.08866,1.08514,1.08809,31775,7,40395411000
2016-02-01 16:00:00,1.08809,1.09125,1.08747,1.08907,37798,7,46152999000
2016-02-01 20:00:00,1.08907,1.09061,1.08824,1.08873,18312,7,21980003000
2016-02-02 00:00:00,1.08873,1.09069,1.08819,1.08981,12593,7,12431168000
2016-02-02 04:00:00,1.0898,1.09188,1.08936,1.09032,18752,7,19305851000
2016-02-02 08:00:00,1.09032,1.0919699999999999,1.0895299999999999,1.09139,30053,7,33211574000
2016-02-02 12:00:00,1.09139,1.09369,1.09052,1.09367,29956,7,33304763000
2016-02-02 16:00:00,1.09367,1.09397,1.08921,1.09091,38869,7,49655076000
2016-02-02 20:00:00,1.09083,1.09233,1.0903,1.09177,21166,7,25561767000
2016-02-03 00:00:00,1.09158,1.09358,1.09158,1.09267,17288,7,16512513000
2016-02-03 04:00:00,1.09267,1.09286,1.09111,1.09124,14495,7,15209419000
2016-02-03 08:00:00,1.09124,1.09293,1.09034,1.09172,30704,7,39357513000
2016-02-03 12:00:00,1.0917,1.09758,1.09104,1.09552,38818,7,45640991000
2016-02-03 16:00:00,1.09552,1.10802,1.09532,1.10651,59303,7,60603523000
2016-02-03 20:00:00,1.10653,1.11452,1.10651,1.11017,39744,7,48452693000
2016-02-04 00:00:00,1.11016,1.11164,1.10767,1.10868,24436,7,26626363000
2016-02-04 04:00:00,1.10867,1.10932,1.10743,1.10885,18326,7,27083764000
2016-02-04 08:00:00,1.10886,1.1167,1.10693,1.11625,42971,7,58331969000
2016-02-04 12:00:00,1.11625,1.12387,1.1152,1.12025,53375,7,62323452000
