date,open,high,low,close,tick_volume,spread,real_volume,RSI,EMA
2015-12-02,122.824,123.667,122.798,123.235,106833,9,160958175000,59.01639344262291,122.78324290217554
2015-12-03,123.236,123.557,122.294,122.598,151730,9,208154574000,49.905123339658495,122.75854384855215
2015-12-04,122.553,123.37,122.472,123.099,147685,9,206351363000,49.218562154364065,122.80393800207854
2015-12-07,123.208,123.473,123.148,123.366,106336,9,157058701000,49.1574386133846,122.8788796018014
2015-12-08,123.357,123.39,122.718,122.927,117293,9,163305635000,42.15419501133797,122.88529565489455
2015-12-09,122.915,123.042,121.071,121.438,149044,9,192831890000,36.146218160606715,122.69232290090861
2015-12-10,121.427,121.863,121.242,121.583,134628,9,140945597000,38.47926267281106,122.54441318078746
2015-12-11,121.563,122.226,120.576,120.959,151429,9,157685672000,33.954451345755714,122.33302475668246
2015-12-14,121.102,121.349,120.339,120.999,170252,9,173608695000,36.21933621933616,122.15515478912481
2015-12-15,121.018,121.789,120.572,121.677,143297,9,156680295000,41.45695364238414,122.0914008172415
2015-12-16,121.654,122.429,121.377,122.194,154732,9,163568988000,46.91722317129995,122.10508070827598
2015-12-17,122.185,122.872,122.184,122.547,137112,9,160114534000,48.78633503146534,122.16400328050585
2015-12-18,122.538,123.559,121.053,121.126,172485,9,153635799000,37.18847352024926,122.02560284310508
2015-12-21,121.212,121.5,120.835,121.166,124834,9,136228720000,38.6560212907518,121.91098913069108
2015-12-22,121.167,121.305,120.72,121.061,108886,9,115377996000,35.019294377067226,121.79765724659893
2015-12-23,121.047,121.132,120.809,120.905,79784,9,83610792000,37.50553505535051,121.67863628038575
2015-12-24,120.912,120.99,120.247,120.32,64756,5,57729382000,29.741944889925477,121.49748477633432
2015-12-28,120.103,120.626,120.103,120.379,74163,9,68240536000,27.54473011577204,121.34835347282308
2015-12-29,120.385,120.504,120.232,120.446,76822,9,77533476000,30.24366937410403,121.22803967644667
2015-12-30,120.43,120.65,120.348,120.508,69347,9,74118835000,40.41632316570474,121.13203438625379
2015-12-31,120.503,120.575,119.999,120.207,58123,9,60370378000,36.26198083067083,121.00869646808661
2016-01-04,120.196,120.462,118.699,119.447,161507,9,154977410000,35.30326594090195,120.80047027234173
2016-01-05,119.429,119.698,118.79,119.043,151923,9,161545688000,32.24400871459699,120.56614090269616
2016-01-06,119.039,119.166,118.247,118.457,175512,9,166734534000,20.27326440177231,120.28492211567001
2016-01-07,118.454,118.753,117.325,117.654,198110,9,173826939000,10.189407225534737,119.93413250024736
2016-01-08,117.645,118.838,117.223,117.229,195657,9,181079417000,3.94873571181148,119.57344816688105
2016-01-11,117.097,118.022,116.691,117.748,176032,9,174127998000,15.332512315270932,119.33005507796358
2016-01-12,117.735,118.068,117.223,117.638,188770,9,186548408000,14.305949008498715,119.10444773423511
2016-01-13,117.614,118.376,117.614,117.66,170502,9,166907666000,15.003087054949532,118.91185470300377
2016-01-14,117.658,118.275,117.288,118.041,192688,9,189771194000,21.833202202989753,118.79574074260327
2016-01-15,118.044,118.267,116.505,116.997,198409,4,199955140000,20.02525708100309,118.5559086435895
2016-01-18,116.65,117.435,116.65,117.323,148400,9,142635494000,23.700516351118537,118.39152082444424
2016-01-19,117.299,118.109,117.229,117.613,181873,9,187721131000,26.520802254268162,118.28771804785168
2016-01-20,117.609,117.681,115.97,116.92,220440,9,216777688000,23.07923169267707,118.10535564147146
2016-01-21,116.918,117.804,116.467,117.693,239592,9,244960889000,32.38508968609864,118.05037488927528
2016-01-22,117.678,118.876,117.534,118.769,181499,4,200928838000,45.45088566827699,118.14619157070524
2016-01-25,118.637,118.852,118.167,118.285,172769,9,203612983000,44.96813595326601,118.16469936127788
2016-01-26,118.293,118.618,117.651,118.406,167646,9,208251145000,49.63916796377538,118.19687277977417
2016-01-27,118.403,119.067,118.039,118.666,190884,9,227608499000,57.75597792765175,118.25942307580428
2016-01-28,118.643,118.987,118.411,118.798,183089,9,216587611000,62.59027443428021,118.33123333236371
2016-01-29,118.799,121.686,118.395,121.119,223570,9,190822631000,70.98219843147015,118.70293555471522
2016-02-01,121.314,121.482,120.675,120.961,160161,9,154085989000,70.56057418636303,119.00401081408654
2016-02-02,120.952,121.032,119.833,119.949,171709,9,169802388000,62.617131518024465,119.13000937220833
2016-02-03,119.931,120.04,117.049,117.88,229730,9,214443769000,49.25178919973975,118.96334145591389
2016-02-04,117.875,118.234,116.524,116.76,233454,9,211993062000,48.90632210429167,118.66956259512537
2016-02-05,116.767,117.428,116.29,116.819,197340,9,202106820000,47.61544284632859,118.42282091577533
2016-02-08,116.783,117.52,115.17,115.835,209637,9,244898329000,42.10619783342211,118.07777812700529
2016-02-09,115.832,115.843,114.204,115.126,256045,9,241801779000,42.046462138677086,117.68420771007125
2016-02-10,115.107,115.255,113.115,113.317,264772,9,255198250000,32.231606301770356,117.10191334872843
2016-02-11,113.315,113.593,110.979,112.405,269972,9,197266324000,23.81069958847735,116.47565823556465
2016-02-12,112.402,113.536,111.657,113.209,240662,9,155512788000,29.64715316760227,116.04010380415603
2016-02-15,113.357,114.727,113.267,114.558,170963,9,145698368000,35.95415389107899,115.84248996360189
2016-02-16,114.568,114.871,113.591,114.032,195037,9,178972028000,33.4073331423661,115.60109130178832
2016-02-17,114.065,114.5,113.37,114.066,189468,9,172800114000,32.93667964806002,115.39641246154987
2016-02-18,114.062,114.317,113.139,113.216,178616,9,171710177000,18.12020976200084,115.1056908000099
2016-02-19,113.246,113.375,112.301,112.531,177750,9,167832992000,17.381210338956876,114.76239869334191
2016-02-22,112.572,113.383,112.422,112.905,143233,9,154122250000,21.328557473135817,114.51474553422966
2016-02-23,112.803,113.05,111.768,112.093,175359,9,169748799000,23.75986215652493,114.19184612966572
2016-02-24,112.075,112.262,111.039,112.169,185691,9,226217000000,27.005910047079993,113.92213331237696
2016-02-25,112.152,113.02,111.893,112.981,190488,9,219714453000,32.125558867362116,113.7966488707267
2016-02-26,112.962,113.988,112.558,113.984,172956,9,209632906000,41.39470013947001,113.82162902129647
2016-02-29,113.947,113.979,112.649,112.669,182674,9,194002061000,39.18669131238444,113.66794515179028
2016-03-01,112.666,114.18,112.153,113.974,168730,9,182929696000,53.02569770654882,113.70875246488491
2016-03-02,113.977,114.55,113.212,113.476,175751,9,217008565000,55.12783682849754,113.67771880290026
2016-03-03,113.47,114.264,113.293,113.667,162182,9,179965800000,52.329603255340785,113.67628962918022
2016-03-04,113.665,114.254,113.116,113.769,166988,9,178487154000,45.40370499825236,113.6886510119562
