date,open,high,low,close,tick_volume,spread,real_volume,RSI,EMA
2015-07-13,1.10993,1.11963,1.09948,1.10001,148997,5,0,40.03098557978781,1.1105589368689865
2015-07-14,1.10001,1.10808,1.09649,1.10082,143590,5,0,37.9760877603845,1.1092604119531217
2015-07-15,1.10082,1.10349,1.09293,1.09477,142338,7,0,35.3258375401561,1.1073283570260388
2015-07-16,1.09483,1.0962,1.08549,1.0873,142440,5,0,33.683404441527216,1.104657909422567
2015-07-17,1.08731,1.09063,1.08281,1.08299,118379,7,0,27.330721880246273,1.1017688548328914
2015-07-20,1.08332,1.08695,1.08078,1.08245,115065,7,0,30.177953534354927,1.0991930075218392
2015-07-21,1.08243,1.0969,1.08109,1.09324,148089,5,0,42.751335599805735,1.098399273185594
2015-07-22,1.09341,1.09662,1.08691,1.09278,201564,4,0,40.29345372460505,1.0976500367608482
2015-07-23,1.09234,1.1018,1.09213,1.09826,167751,5,186244709000,42.70758122743691,1.0977313651927352
2015-07-24,1.098,1.09955,1.09251,1.09762,123864,7,175995652000,44.99809813617351,1.0977165165003706
2015-07-27,1.09759,1.11292,1.09687,1.10866,144811,7,203628425000,54.46564438721761,1.0991756476336545
2015-07-28,1.10871,1.10995,1.10219,1.10592,130748,5,189336562000,48.99559039686423,1.1000748946158339
2015-07-29,1.10588,1.10837,1.09667,1.09821,137573,7,191688935000,46.882325363338026,1.0998262420003893
2015-07-30,1.09809,1.0989,1.08931,1.09313,141300,5,195616530000,35.812531839021844,1.0989334097336707
2015-07-31,1.09304,1.11139,1.09208,1.09831,153941,7,194204244000,48.75549048316248,1.098850288435848
2015-08-03,1.09711,1.09957,1.0941,1.09503,133189,5,191679044000,45.90928359474355,1.0983409166444016
2015-08-04,1.09493,1.09873,1.08786,1.08809,145962,7,205382383000,45.33910131174991,1.0969741277584815
2015-08-05,1.08783,1.0937,1.08477,1.09052,146918,6,213087197000,52.416691684178936,1.0961135773906838
2015-08-06,1.09041,1.09433,1.08733,1.09235,130219,5,187670096000,57.296538821328404,1.095611767071926
2015-08-07,1.09216,1.0978,1.08548,1.0964,124434,5,168302423000,60.31042128603117,1.0957168647956692
2015-08-10,1.09623,1.10411,1.0925,1.10154,100312,4,140314348000,56.693548387096804,1.0964932828229133
2015-08-11,1.10167,1.1088,1.09602,1.1037,135337,7,182689070000,58.57142857142848,1.0974541784465248
2015-08-12,1.1039,1.12137,1.1024,1.11553,143564,7,190941796000,62.32690935046393,1.0998642879869882
2015-08-13,1.11563,1.11885,1.10796,1.11476,111571,7,152605943000,62.21145625534341,1.1018503829220565
2015-08-14,1.1146,1.11885,1.10976,1.111,110116,4,152786016000,51.86009538950717,1.1030703318657822
2015-08-17,1.1114,1.11245,1.10584,1.10728,120954,7,182187001000,51.064495929868535,1.1036316209503445
2015-08-18,1.10738,1.10935,1.10171,1.10228,118625,7,180837478000,53.3267941801537,1.103451404823632
2015-08-19,1.10238,1.11342,1.10174,1.1116,149578,7,203361542000,64.11863629414466,1.104537884180481
2015-08-20,1.11154,1.12444,1.11067,1.12375,154304,7,206698894000,67.573915446256,1.1070994996230834
2015-08-21,1.12372,1.13884,1.12289,1.13865,186431,7,244278598000,75.96428571428575,1.1113062330066723
2015-08-24,1.13742,1.17138,1.13679,1.16129,261024,7,208434553000,86.71013039117352,1.1179707352724493
2015-08-25,1.16168,1.16214,1.13961,1.15127,240331,7,286284085000,78.31111939602953,1.1224106372361229
2015-08-26,1.15155,1.15612,1.12912,1.13115,231687,7,293677321000,65.44831979614597,1.1235758856046398
2015-08-27,1.13072,1.13642,1.12028,1.12393,182216,7,231542552000,60.69126213592238,1.1236231008573545
2015-08-28,1.12428,1.13094,1.11559,1.11803,157044,7,219971880000,56.36630376032744,1.122877354076374
2015-08-31,1.11767,1.1262,1.11692,1.1209,123174,7,184163777000,56.60420826293969,1.1226137068661908
2015-09-01,1.12079,1.13318,1.12077,1.13133,174012,7,235490083000,56.13258810743676,1.123775879284032
2015-09-02,1.13127,1.13193,1.12162,1.12258,159394,7,223252877000,52.8581871345029,1.1236164287128276
2015-09-03,1.12252,1.1243,1.10869,1.11222,143763,7,205831706000,50.425383542538356,1.1220969048844505
2015-09-04,1.11206,1.11894,1.10897,1.11469,145529,7,204847038000,52.606401688357344,1.1211093175665237
2015-09-07,1.11571,1.11774,1.1121,1.11684,112259,7,153195005000,55.22613065326638,1.1205400752243204
2015-09-08,1.11668,1.12292,1.11522,1.12012,144640,7,208937710000,53.1967582170194,1.120484065194411
2015-09-09,1.11981,1.1216,1.11313,1.1206,153104,7,234688486000,48.704663212435236,1.1204995231684896
2015-09-10,1.1202,1.1295,1.11715,1.12776,168140,7,243099980000,45.217391304347885,1.1214675867460242
2015-09-11,1.12755,1.13493,1.12538,1.13395,146209,7,202645013000,35.965092402464066,1.123131908513221
2015-09-14,1.13298,1.13729,1.12832,1.1315,123048,7,197075491000,38.99588110876094,1.1242476540447914
2015-09-15,1.13145,1.13284,1.1258,1.12687,137018,7,213710198000,47.12133440946995,1.1245973001721525
2015-09-16,1.1268,1.13204,1.12138,1.1289,132532,7,199504615000,53.593637020968856,1.1251709934825322
2015-09-17,1.12885,1.14408,1.12842,1.14336,145689,7,205113452000,66.29777377428898,1.127596194351528
2015-09-18,1.14333,1.146,1.12691,1.12985,159089,7,236593818000,55.06508205998871,1.1278967017713244
2015-09-21,1.12823,1.13298,1.11809,1.11888,139437,7,216321879000,42.99696253796834,1.1266944748684813
2015-09-22,1.11886,1.12072,1.1113,1.11236,136505,7,221709409000,44.10339256865917,1.124783211552684
2015-09-23,1.11229,1.1213,1.11049,1.11844,143671,7,213755312000,53.77518815246426,1.123937450012326
2015-09-24,1.11843,1.12956,1.11641,1.12321,159672,7,233081365000,55.030703826169166,1.1238404566773492
2015-09-25,1.1228,1.1228,1.11159,1.11994,156142,7,218375155000,51.80652680652673,1.1233203957870361
2015-09-28,1.1191,1.12474,1.11463,1.12436,145183,7,213683913000,52.43846330802854,1.123459009682098
2015-09-29,1.12441,1.1281,1.11935,1.12478,156307,7,235262493000,52.40561694290968,1.123635141724485
2015-09-30,1.12469,1.1261,1.11569,1.11763,144420,4,227797803000,44.169448601358226,1.1228344561612202
2015-10-01,1.11748,1.1209,1.11347,1.11939,136303,7,211697027000,41.169335274138824,1.1223751953397243
2015-10-02,1.11931,1.13181,1.11501,1.12095,152574,7,215596311000,43.53157572041687,1.1221851692944278
2015-10-05,1.12202,1.1289,1.11731,1.11871,155664,7,239551558000,44.84588175846388,1.121721813388504
2015-10-06,1.11854,1.12792,1.11717,1.12704,136981,7,223034765000,48.91177158904752,1.1224309049367036
2015-10-07,1.12706,1.1284,1.12112,1.12368,145693,7,243815744000,36.767079074771395,1.122597450945143
2015-10-08,1.12353,1.13265,1.12341,1.12756,139258,7,225090409000,48.23111385756208,1.1232591241524572
2015-10-09,1.12748,1.13869,1.12667,1.13569,145604,7,226459743000,63.58054613023105,1.124916574265463
2015-10-12,1.13588,1.13966,1.13547,1.13578,94013,7,146606375000,71.11431662459435,1.126365031030068
2015-10-13,1.13571,1.14108,1.13438,1.13782,124917,7,206748865000,68.84480746791135,1.1278923602260589
2015-10-14,1.13773,1.14889,1.13768,1.1473,138506,7,228096319000,71.45911277391772,1.1304800455292512
2015-10-15,1.14723,1.14949,1.13629,1.13803,144400,7,235172570000,64.55818445195581,1.131486706125351
2015-10-16,1.13819,1.13945,1.13339,1.13474,122270,7,184775914000,58.50819672131159,1.131920478641971
2015-10-19,1.13546,1.13788,1.13054,1.13269,124837,7,197187155000,56.31486508063237,1.132023081489708
2015-10-20,1.13268,1.13868,1.13237,1.13453,110310,7,184550685000,64.74180041870218,1.1323573372910802
2015-10-21,1.1343,1.13772,1.13342,1.13382,111411,7,188934438000,62.82210769504181,1.132552358985603
2015-10-22,1.13372,1.13507,1.10998,1.11087,150246,7,245739417000,43.51017254699982,1.1296613777875226
2015-10-23,1.11055,1.11394,1.09963,1.10169,153746,7,239950531000,39.94089834515365,1.1259318607491864
2015-10-26,1.10071,1.10682,1.10035,1.10529,114119,7,191914735000,36.38412420182803,1.123179612649295
2015-10-27,1.10524,1.1078,1.103,1.10462,115382,7,177658025000,37.652241513345416,1.120704997629389
2015-10-28,1.10454,1.10955,1.08966,1.09267,128620,7,208717084000,29.53665689149574,1.1169669979454704
2015-10-29,1.09268,1.09862,1.09026,1.09858,125217,7,205707051000,27.652655666626387,1.1145153982194076
2015-10-30,1.09858,1.10723,1.09653,1.1005,137706,7,215424727000,29.212821117134155,1.1126466784568199
2015-11-02,1.10266,1.10527,1.09998,1.1015,109114,7,180150735000,28.334526366022345,1.1111604546625773
2015-11-03,1.10139,1.10298,1.09357,1.09627,119749,7,200543770000,17.933894683926127,1.109175060707567
2015-11-04,1.09626,1.09675,1.08439,1.08653,136540,7,228434482000,17.828585707146416,1.1061557192798914
2015-11-05,1.08628,1.08972,1.08333,1.08828,133932,7,216939064000,20.407643312101797,1.1037722900425726
2015-11-06,1.08825,1.08935,1.0707,1.0739,132696,7,202222443000,17.63734448970601,1.0997893180368963
2015-11-09,1.07283,1.07896,1.07191,1.07499,146695,4,219242469000,16.951598579040592,1.0964827422986434
2015-11-10,1.075,1.07637,1.0674,1.07227,141813,4,224497885000,16.581604951677477,1.0932543766588243
2015-11-11,1.07214,1.07733,1.07054,1.07417,131074,7,197648428000,24.16948198198176,1.0907097931043144
2015-11-12,1.07432,1.08301,1.06906,1.0812,175868,7,263659947000,35.128465669908294,1.0894418206904057
2015-11-13,1.08103,1.08167,1.07137,1.07668,158760,7,246799231000,29.50866638017446,1.0877402445983517
2015-11-16,1.07366,1.07578,1.06744,1.06847,148817,7,230761945000,26.632191338073426,1.085170878651905
2015-11-17,1.0677,1.06904,1.06305,1.0643,145784,6,237581338000,29.61046428058043,1.082388094831651
2015-11-18,1.06413,1.06922,1.06166,1.06583,135966,7,218959615000,24.88111673569547,1.0801803488540977
2015-11-19,1.06574,1.07628,1.06549,1.07338,156694,7,252476817000,30.852866421914413,1.0792736356735513
2015-11-20,1.07322,1.07382,1.06397,1.06451,141561,7,229651629000,26.496378192908693,1.077305150917078
2015-11-23,1.06372,1.06565,1.05922,1.06354,150590,7,249074624000,28.012898024989624,1.0754697974614675
2015-11-24,1.06355,1.06733,1.06193,1.06426,154783,7,244526722000,32.97660908118006,1.0739751577999386
2015-11-25,1.06428,1.0689,1.05657,1.06238,163860,7,263077918000,30.24107415318882,1.0724291367599468
2015-11-26,1.06228,1.0627,1.05996,1.06102,100405,7,156318896000,37.73800456968761,1.0709079185252872
2015-11-27,1.06101,1.06376,1.05682,1.05938,122303,7,193526246000,35.2930092330884,1.0693708627219156
2015-11-30,1.05887,1.05947,1.05576,1.05643,125836,2,206755500000,35.140712945590906,1.0676454143589935
2015-12-01,1.05639,1.06369,1.05629,1.06324,142795,5,240856439000,40.61157876653485,1.0670580257777944
2015-12-02,1.0634,1.06355,1.05505,1.06135,148672,7,248002153000,31.298285283587774,1.0662969556740884
2015-12-03,1.06121,1.09807,1.05222,1.09385,193877,7,292711038000,60.59222702035774,1.0699706949175434
2015-12-04,1.09408,1.09559,1.08357,1.08779,197815,7,289168668000,62.24334600760457,1.072346602261871
2015-12-07,1.08681,1.08872,1.07958,1.08366,137004,7,222472652000,62.2749175754502,1.0738550552936217
2015-12-08,1.08348,1.09021,1.08299,1.0892,147793,7,234642636000,64.1003982140702,1.0759010479211388
2015-12-09,1.08895,1.10427,1.08789,1.10244,173961,7,260447059000,66.40695573622409,1.079439574864987
2015-12-10,1.10214,1.10242,1.09247,1.09401,152562,7,234855869000,66.73853835678608,1.081382298216322
2015-12-11,1.09395,1.10305,1.09263,1.09894,163728,7,217507404000,69.22241529105128,1.0837233251208123
2015-12-14,1.09801,1.10483,1.09452,1.09922,173997,7,248298521000,69.07463989524227,1.0857895484380373
2015-12-15,1.09905,1.10593,1.09044,1.09285,159311,7,229326984000,65.84833038593567,1.0867309419796323
2015-12-16,1.09289,1.10116,1.08878,1.09104,173023,7,228037815000,65.54151998343333,1.0873054830490148
2015-12-17,1.09097,1.09138,1.08023,1.08245,150539,7,201998033000,61.14169805853368,1.086658085309146
2015-12-18,1.08242,1.08742,1.08047,1.08613,156544,7,201864071000,64.24323805869938,1.0865876739345932
2015-12-21,1.08511,1.09387,1.08457,1.09139,127939,7,165604315000,63.703631584071644,1.0872279840766474
2015-12-22,1.09133,1.09839,1.09021,1.09568,120357,7,159462304000,66.33051089334974,1.0883549195330944
2015-12-23,1.09506,1.09568,1.08696,1.09099,104495,7,130519778000,48.150064683052996,1.0887062635953484
2015-12-24,1.09087,1.09673,1.09023,1.09542,61302,3,70143103000,55.041628122109124,1.089601428449302
2015-12-28,1.09441,1.09922,1.09441,1.09681,79315,7,90971557000,59.015494309611846,1.0905625713227285
2015-12-29,1.09641,1.09914,1.08988,1.0918,92900,7,110391898000,51.795580110497326,1.0907275618130314
2015-12-30,1.09214,1.09434,1.09014,1.09312,93938,7,113234571000,42.29497354497365,1.0910465535712939
2015-12-31,1.09303,1.09368,1.08526,1.08609,66736,7,78696821000,43.29722410291145,1.0903856797617881
2016-01-04,1.08696,1.09462,1.07808,1.08319,157687,7,203037774000,36.19631901840509,1.0894262557935497
2016-01-05,1.08274,1.08386,1.07104,1.07463,132203,7,183164305000,31.18016225317625,1.0874534216877432
2016-01-06,1.07464,1.07992,1.07127,1.07796,149117,7,199604728000,38.047840744902935,1.0861876321293775
2016-01-07,1.07789,1.09399,1.07707,1.09287,177685,7,235053822000,51.213688818145634,1.0870786145121272
2016-01-08,1.09243,1.09331,1.08028,1.09245,172703,7,224941239000,57.4382624218982,1.0877947992438435
2016-01-11,1.09171,1.09697,1.08476,1.08581,153753,5,208525277000,49.77201481903669,1.0875301593446645
2016-01-12,1.08568,1.08999,1.08193,1.0857,159298,7,218747711000,45.62509610948795,1.087286138098709
2016-01-13,1.08579,1.0887,1.08046,1.08757,165246,7,238781195000,43.52339881808013,1.0873239863522146
2016-01-14,1.08739,1.09429,1.08342,1.08634,181007,7,261259365000,46.069315300084675,1.0871927881719194
2016-01-15,1.08647,1.09844,1.08543,1.09132,184568,7,257717789000,46.566164154103845,1.0877430830823303
2016-01-18,1.09206,1.09273,1.08684,1.08941,128564,7,172660744000,43.8558618399202,1.087965338671353
2016-01-19,1.08894,1.09389,1.08591,1.09065,163116,7,235771451000,48.981399468556056,1.0883232935151725
2016-01-20,1.09051,1.09757,1.08769,1.08883,192784,7,297034930000,46.23353819139582,1.0883908543798162
2016-01-21,1.08876,1.09208,1.0777,1.08726,208559,7,304320742000,51.13614294037668,1.0882400737958409
2016-01-22,1.08727,1.08763,1.07888,1.07965,166857,4,257346292000,46.850533807829066,1.087094730623062
2016-01-25,1.07886,1.08566,1.07886,1.08475,153222,7,244097483000,59.59423587409956,1.0867820998733204
2016-01-26,1.08474,1.0874,1.08185,1.08683,148897,7,233799945000,58.61332297533506,1.0867884865568778
2016-01-27,1.08685,1.09163,1.08503,1.0892,176075,7,254195909000,45.288831835686615,1.0871100216826275
2016-01-28,1.08925,1.09674,1.08694,1.0939,170459,7,224201936000,51.677076104557244,1.0880153521249438
2016-01-29,1.09384,1.09483,1.08096,1.083,209310,7,270680610000,47.04148241735101,1.0873466385082846
