date,open,high,low,close,tick_volume,spread,real_volume
2015-03-20,120.787,121.197,119.895,120.014,66641,7,0
2015-03-23,119.838,120.159,119.581,119.692,65839,6,0
2015-03-24,119.697,119.978,119.217,119.722,60668,10,0
2015-03-25,119.723,119.821,119.231,119.465,53775,10,0
2015-03-26,119.466,119.568,118.324,119.218,81618,7,0
2015-03-27,119.219,119.485,118.929,119.128,72636,7,0
2015-03-30,119.128,120.223,119.109,120.054,64538,7,0
2015-03-31,120.056,120.36,119.773,120.113,58680,10,0
2015-04-01,120.092,120.324,119.41,119.753,66268,7,0
2015-04-02,119.747,119.89,119.448,119.71,53043,5,0
2015-04-03,119.718,119.942,118.716,118.939,34564,7,0
2015-04-06,118.939,119.676,118.797,119.526,35726,2,0
2015-04-07,119.523,120.444,119.435,120.257,53086,4,0
2015-04-08,120.265,120.344,119.639,120.124,64876,4,0
2015-04-09,120.126,120.736,119.856,120.569,57723,4,0
2015-04-10,120.565,120.621,120.052,120.184,56370,4,0
2015-04-13,120.184,120.841,119.692,120.12,55857,4,0
2015-04-14,120.133,120.169,119.068,119.386,65771,4,0
2015-04-15,119.382,119.741,118.786,119.164,62590,4,0
2015-04-16,119.164,119.464,118.791,118.938,75045,7,0
2015-04-17,118.938,119.255,118.566,118.931,68037,4,0
2015-04-20,118.931,119.432,118.526,119.198,54551,4,0
2015-04-21,119.198,119.827,119.161,119.63,70734,4,0
2015-04-22,119.63,119.957,119.339,119.858,77478,6,0
2015-04-23,119.858,120.089,119.421,119.58,85166,6,0
2015-04-24,119.58,119.654,118.822,118.992,83454,6,0
2015-04-27,118.877,119.429,118.771,119.033,62471,6,0
2015-04-28,119.023,119.193,118.77,118.889,69245,6,0
2015-04-29,118.85,119.357,118.604,119.029,79519,6,0
2015-04-30,119.028,119.89,118.492,119.395,102970,6,0
2015-05-01,119.386,120.287,119.371,120.114,66050,6,0
2015-05-04,120.232,120.27,119.992,120.136,38131,4,0
2015-05-05,120.098,120.501,119.723,119.864,25526,3,0
2015-05-06,119.826,120.046,119.212,119.431,32789,2,0
2015-05-07,119.426,119.856,119.057,119.729,17099,3,0
2015-05-08,119.728,120.229,119.587,119.729,21010,7,0
2015-05-11,119.674,120.148,119.674,120.071,32023,7,0
2015-05-12,120.07,120.271,119.785,119.856,73480,7,0
2015-05-13,119.854,120.015,119.033,119.137,64173,7,0
2015-05-14,119.137,119.334,118.886,119.157,77997,7,0
2015-05-15,119.137,119.92,119.137,119.379,60115,4,0
2015-05-18,119.269,120.028,119.252,119.973,36917,7,0
2015-05-19,119.966,120.73,119.825,120.685,78619,9,0
2015-05-20,120.675,121.466,120.575,121.32,89207,6,0
2015-05-21,121.306,121.372,120.84,121.02,83377,7,0
2015-05-22,121.031,121.565,120.634,121.543,76254,6,0
2015-05-25,121.485,121.769,121.439,121.548,45357,9,0
2015-05-26,121.553,123.315,121.495,123.081,92785,6,0
2015-05-27,123.058,124.062,122.77,123.641,94204,9,0
2015-05-28,123.616,124.448,123.487,123.946,100086,6,0
2015-05-29,123.937,124.176,123.6,124.112,90015,7,0
2015-06-01,124.096,124.909,123.852,124.763,91070,6,0
2015-06-02,124.761,125.046,123.747,124.1,159437,6,0
2015-06-03,124.083,124.678,123.784,124.24,81313,3,0
2015-06-04,124.242,124.679,123.777,124.348,53888,2,0
2015-06-05,124.348,125.853,124.336,125.57,124309,7,0
2015-06-08,125.586,125.675,124.291,124.471,117844,7,0
2015-06-09,124.475,124.734,123.858,124.33,127375,7,0
2015-06-10,124.322,124.617,122.456,122.651,163683,7,0
2015-06-11,122.618,124.116,122.617,123.406,128916,6,0
2015-06-12,123.405,123.813,123.127,123.417,144502,6,0
2015-06-15,123.163,123.657,123.141,123.403,82930,6,0
2015-06-16,123.394,123.798,123.287,123.351,85175,6,0
2015-06-17,123.348,124.435,123.207,123.416,108965,7,0
2015-06-18,123.414,123.608,122.471,122.948,126222,7,0
2015-06-19,122.944,123.213,122.555,122.674,95503,6,0
2015-06-22,122.927,123.415,122.556,123.349,96238,7,0
2015-06-23,123.346,124.18,123.337,123.934,96856,7,0
2015-06-24,123.929,124.372,123.712,123.831,105195,7,0
2015-06-25,123.835,123.952,123.315,123.617,96345,7,0
2015-06-26,123.618,123.984,123.22,123.837,92636,7,0
2015-06-29,122.741,123.187,122.099,122.525,157416,7,0
2015-06-30,122.53,122.72,121.935,122.487,130682,7,0
2015-07-01,122.483,123.232,122.352,123.163,105112,6,0
2015-07-02,123.154,123.719,122.952,123.044,107165,4,0
2015-07-03,123.049,123.179,122.597,122.87,80623,5,0
2015-07-06,121.985,122.926,121.841,122.561,144764,6,0
2015-07-07,122.56,122.88,122.002,122.521,144701,6,0
2015-07-08,122.517,122.561,120.408,120.695,189780,6,0
2015-07-09,120.695,121.573,120.456,121.323,150174,6,0
2015-07-10,121.321,122.876,121.272,122.751,142987,6,0
2015-07-13,122.305,123.53,122.305,123.414,126331,6,0
2015-07-14,123.416,123.728,122.912,123.381,107618,6,0
2015-07-15,123.38,123.966,123.256,123.751,114377,6,0
2015-07-16,123.749,124.173,123.718,124.14,111574,6,0
2015-07-17,124.141,124.227,123.911,124.047,86621,9,0
2015-07-20,124.029,124.37,124.023,124.275,48911,10,0
2015-07-21,124.268,124.471,123.757,123.86,111358,9,0
2015-07-22,123.847,124.145,123.566,123.94,103851,8,0
2015-07-23,123.947,124.184,123.671,123.885,131496,9,153280525000
2015-07-24,123.851,124.092,123.593,123.821,116881,9,156787935000
2015-07-27,123.753,123.833,123.006,123.235,131486,7,180779937000
2015-07-28,123.233,123.79,123.072,123.543,131434,7,186995536000
2015-07-29,123.548,124.022,123.328,123.935,132138,3,183188314000
2015-07-30,123.902,124.577,123.865,124.134,130563,4,187108549000
2015-07-31,124.119,124.371,123.516,123.85,145026,8,197508456000
2015-08-03,123.866,124.267,123.852,124.026,121611,4,182850371000
2015-08-04,124.017,124.398,123.797,124.371,134861,4,181772585000
2015-08-05,124.372,125.009,124.014,124.842,134314,7,172934331000
2015-08-06,124.836,124.959,124.538,124.722,120016,5,168965333000
2015-08-07,124.708,125.064,124.1,124.203,102148,5,126835727000
2015-08-10,124.145,124.779,124.145,124.601,71168,5,86343277000
2015-08-11,124.607,125.203,124.516,125.035,109222,4,136358278000
2015-08-12,125.096,125.276,123.788,124.124,125095,9,157866645000
2015-08-13,124.184,124.624,124.064,124.378,94031,4,116970660000
2015-08-14,124.396,124.53,124.052,124.313,90929,9,122138787000
2015-08-17,124.213,124.571,124.17,124.356,97686,9,132442949000
2015-08-18,124.356,124.511,124.177,124.37,108938,9,155786420000
2015-08-19,124.372,124.466,123.685,123.69,135892,9,180064437000
2015-08-20,123.758,124.153,123.326,123.375,142105,9,184856209000
2015-08-21,123.38,123.493,121.811,122.049,184992,9,223744277000
2015-08-24,121.863,122.021,116.131,118.345,270643,3,187196925000
2015-08-25,118.364,120.393,118.246,118.843,271247,6,256789620000
2015-08-26,118.828,120.01,118.446,119.827,250078,9,236781967000
2015-08-27,119.868,121.394,119.788,120.992,209596,9,193698286000
2015-08-28,120.992,121.741,120.648,121.712,170291,9,189645636000
2015-08-31,121.635,121.635,120.878,121.215,126268,9,161070032000
2015-09-01,121.191,121.262,119.249,119.359,205599,8,219564766000
2015-09-02,119.329,120.462,119.215,120.32,183059,9,208739227000
2015-09-03,120.318,120.694,119.637,120.046,162052,9,194083479000
2015-09-04,120.057,120.183,118.591,119.017,182046,9,196002947000
2015-09-07,118.892,119.585,118.795,119.26,124514,9,124968027000
2015-09-08,119.229,120.223,118.849,119.798,167014,9,179156693000
2015-09-09,119.774,121.193,119.769,120.515,203085,9,258404409000
2015-09-10,120.448,121.326,119.973,120.603,208745,9,234691444000
2015-09-11,120.587,120.964,120.358,120.568,156580,9,180219121000
2015-09-14,120.49,120.839,119.849,120.191,151059,9,186748573000
2015-09-15,120.213,120.649,119.396,120.405,162220,9,217385817000
2015-09-16,120.405,120.724,120.104,120.555,156557,9,234386025000
2015-09-17,120.551,120.989,119.789,119.996,158224,9,187893689000
2015-09-18,119.986,120.408,119.051,119.962,186132,9,216164412000
2015-09-21,120.114,120.655,119.722,120.551,149420,9,190690641000
2015-09-22,120.537,120.605,119.691,120.144,159462,9,218334955000
2015-09-23,120.132,120.54,119.622,120.262,168974,9,218405067000
2015-09-24,120.248,120.387,119.222,120.041,200578,9,254980694000
2015-09-25,120.106,121.23,120.02,120.577,201896,9,250619016000
2015-09-28,120.496,120.588,119.693,119.913,178947,9,227583206000
2015-09-29,119.911,120.157,119.246,119.725,198697,9,245344005000
2015-09-30,119.727,120.346,119.545,119.872,172479,4,221964998000
2015-10-01,119.871,120.272,119.489,119.911,173372,9,215816385000
2015-10-02,119.912,120.401,118.676,119.903,184779,9,204583582000
2015-10-05,119.985,120.547,119.865,120.451,164192,9,213957014000
2015-10-06,120.453,120.564,120.104,120.22,145185,9,204847120000
2015-10-07,120.202,120.358,119.744,120.001,156057,9,215142790000
2015-10-08,119.996,120.105,119.621,119.924,143342,8,206007739000
2015-10-09,119.91,120.344,119.833,120.211,127204,9,186775093000
2015-10-12,120.163,120.26,119.89,120.024,72373,9,105502096000
2015-10-13,120.019,120.076,119.549,119.725,106859,9,158371113000
2015-10-14,119.722,119.796,118.628,118.826,135815,9,188067110000
2015-10-15,118.821,119.165,118.058,118.89,147647,9,194068254000
2015-10-16,118.873,119.659,118.826,119.459,124771,9,166091033000
2015-10-19,119.377,119.608,119.135,119.495,123572,9,166705088000
2015-10-20,119.482,119.959,119.396,119.842,114240,9,172409825000
2015-10-21,119.825,120.089,119.753,119.923,121719,9,176822192000
2015-10-22,119.913,120.768,119.61,120.685,143143,9,201268178000
2015-10-23,120.677,121.481,120.223,121.439,159190,9,221262981000
2015-10-26,121.468,121.485,120.595,120.986,130433,9,183699907000
2015-10-27,120.986,121.072,120.159,120.383,134374,9,177085699000
2015-10-28,120.383,121.257,120.019,121.101,132038,9,187230349000
2015-10-29,121.101,121.181,120.584,121.05,127545,9,164986819000
2015-10-30,121.051,121.483,120.275,120.603,144905,9,180137538000
2015-11-02,120.385,120.807,120.252,120.748,98848,9,132720503000
2015-11-03,120.748,121.227,120.594,121.059,103581,9,139739286000
2015-11-04,121.054,121.715,120.997,121.541,138603,9,177809425000
2015-11-05,121.549,122.0,121.383,121.738,138492,9,186655074000
2015-11-06,121.74,123.264,121.629,123.218,134946,9,193387056000
2015-11-09,123.256,123.601,122.973,123.178,127563,6,177128245000
2015-11-10,123.159,123.433,123.024,123.157,125695,6,177765528000
2015-11-11,123.128,123.219,122.734,122.853,100686,9,133062961000
2015-11-12,122.828,123.068,122.549,122.586,131215,9,180982689000
2015-11-13,122.58,122.986,122.435,122.606,128710,9,166469117000
2015-11-16,122.238,123.275,122.221,123.164,133196,9,180301325000
2015-11-17,123.164,123.484,123.164,123.436,127295,7,179511822000
2015-11-18,123.427,123.751,123.217,123.619,113707,9,156759960000
2015-11-19,123.624,123.629,122.618,122.863,132568,9,181608427000
2015-11-20,122.846,123.048,122.72,122.783,112395,9,155645696000
2015-11-23,122.821,123.255,122.778,122.819,103189,9,147851918000
2015-11-24,122.814,122.958,122.304,122.527,122742,9,172102938000
2015-11-25,122.545,122.931,122.254,122.709,125275,9,181036797000
2015-11-26,122.646,122.733,122.498,122.591,85954,9,107983697000
2015-11-27,122.577,122.876,122.302,122.709,90134,9,122673195000
2015-11-30,122.81,123.338,122.683,123.1,100324,7,145221815000
2015-12-01,123.1,123.271,122.637,122.871,112596,6,159081416000
2015-12-02,122.824,123.667,122.798,123.235,106833,9,160958175000
2015-12-03,123.236,123.557,122.294,122.598,151730,9,208154574000
2015-12-04,122.553,123.37,122.472,123.099,147685,9,206351363000
2015-12-07,123.208,123.473,123.148,123.366,106336,9,157058701000
2015-12-08,123.357,123.39,122.718,122.927,117293,9,163305635000
2015-12-09,122.915,123.042,121.071,121.438,149044,9,192831890000
2015-12-10,121.427,121.863,121.242,121.583,134628,9,140945597000
2015-12-11,121.563,122.226,120.576,120.959,151429,9,157685672000
2015-12-14,121.102,121.349,120.339,120.999,170252,9,173608695000
2015-12-15,121.018,121.789,120.572,121.677,143297,9,156680295000
2015-12-16,121.654,122.429,121.377,122.194,154732,9,163568988000
2015-12-17,122.185,122.872,122.184,122.547,137112,9,160114534000
2015-12-18,122.538,123.559,121.053,121.126,172485,9,153635799000
2015-12-21,121.212,121.5,120.835,121.166,124834,9,136228720000
2015-12-22,121.167,121.305,120.72,121.061,108886,9,115377996000
2015-12-23,121.047,121.132,120.809,120.905,79784,9,83610792000
2015-12-24,120.912,120.99,120.247,120.32,64756,5,57729382000
2015-12-28,120.103,120.626,120.103,120.379,74163,9,68240536000
2015-12-29,120.385,120.504,120.232,120.446,76822,9,77533476000
2015-12-30,120.43,120.65,120.348,120.508,69347,9,74118835000
2015-12-31,120.503,120.575,119.999,120.207,58123,9,60370378000
2016-01-04,120.196,120.462,118.699,119.447,161507,9,154977410000
2016-01-05,119.429,119.698,118.79,119.043,151923,9,161545688000
2016-01-06,119.039,119.166,118.247,118.457,175512,9,166734534000
2016-01-07,118.454,118.753,117.325,117.654,198110,9,173826939000
2016-01-08,117.645,118.838,117.223,117.229,195657,9,181079417000
2016-01-11,117.097,118.022,116.691,117.748,176032,9,174127998000
2016-01-12,117.735,118.068,117.223,117.638,188770,9,186548408000
2016-01-13,117.614,118.376,117.614,117.66,170502,9,166907666000
2016-01-14,117.658,118.275,117.288,118.041,192688,9,189771194000
2016-01-15,118.044,118.267,116.505,116.997,198409,4,199955140000
2016-01-18,116.65,117.435,116.65,117.323,148400,9,142635494000
2016-01-19,117.299,118.109,117.229,117.613,181873,9,187721131000
2016-01-20,117.609,117.681,115.97,116.92,220440,9,216777688000
2016-01-21,116.918,117.804,116.467,117.693,239592,9,244960889000
2016-01-22,117.678,118.876,117.534,118.769,181499,4,200928838000
2016-01-25,118.637,118.852,118.167,118.285,172769,9,203612983000
2016-01-26,118.293,118.618,117.651,118.406,167646,9,208251145000
2016-01-27,118.403,119.067,118.039,118.666,190884,9,227608499000
2016-01-28,118.643,118.987,118.411,118.798,183089,9,216587611000
2016-01-29,118.799,121.686,118.395,121.119,223570,9,190822631000
2016-02-01,121.314,121.482,120.675,120.961,160161,9,154085989000
2016-02-02,120.952,121.032,119.833,119.949,171709,9,169802388000
2016-02-03,119.931,120.04,117.049,117.88,229730,9,214443769000
2016-02-04,117.875,118.234,116.524,116.76,233454,9,211993062000
2016-02-05,116.767,117.428,116.29,116.819,197340,9,202106820000
2016-02-08,116.783,117.52,115.17,115.835,209637,9,244898329000
2016-02-09,115.832,115.843,114.204,115.126,256045,9,241801779000
2016-02-10,115.107,115.255,113.115,113.317,264772,9,255198250000
2016-02-11,113.315,113.593,110.979,112.405,269972,9,197266324000
2016-02-12,112.402,113.536,111.657,113.209,240662,9,155512788000
2016-02-15,113.357,114.727,113.267,114.558,170963,9,145698368000
2016-02-16,114.568,114.871,113.591,114.032,195037,9,178972028000
2016-02-17,114.065,114.5,113.37,114.066,189468,9,172800114000
2016-02-18,114.062,114.317,113.139,113.216,178616,9,171710177000
2016-02-19,113.246,113.375,112.301,112.531,177750,9,167832992000
2016-02-22,112.572,113.383,112.422,112.905,143233,9,154122250000
2016-02-23,112.803,113.05,111.768,112.093,175359,9,169748799000
2016-02-24,112.075,112.262,111.039,112.169,185691,9,226217000000
2016-02-25,112.152,113.02,111.893,112.981,190488,9,219714453000
2016-02-26,112.962,113.988,112.558,113.984,172956,9,209632906000
2016-02-29,113.947,113.979,112.649,112.669,182674,9,194002061000
2016-03-01,112.666,114.18,112.153,113.974,168730,9,182929696000
2016-03-02,113.977,114.55,113.212,113.476,175751,9,217008565000
2016-03-03,113.47,114.264,113.293,113.667,162182,9,179965800000
2016-03-04,113.665,114.254,113.116,113.769,166988,9,178487154000
2016-03-07,113.922,113.925,113.221,113.43,141104,9,160944785000
2016-03-08,113.408,113.517,112.419,112.611,156711,9,165756230000
2016-03-09,112.612,113.449,112.223,113.315,144713,9,164515272000
2016-03-10,113.314,114.443,112.603,113.211,174292,9,183719919000
2016-03-11,113.168,113.913,112.749,113.795,136661,9,138082816000
2016-03-14,113.912,114.002,113.503,113.789,114199,9,132946427000
2016-03-15,113.794,114.143,112.627,113.188,143875,9,183806668000
2016-03-16,113.19,113.814,112.328,112.663,139275,9,171346311000
2016-03-17,112.662,112.952,110.664,111.418,171384,9,180466703000
2016-03-18,111.419,111.753,110.817,111.52,114967,9,103800009000
2016-03-21,111.524,111.973,111.215,111.959,109529,4,132144966000
2016-03-22,111.954,112.485,111.377,112.379,143380,9,152426558000
2016-03-23,112.379,112.901,112.137,112.387,108766,9,90591826000
2016-03-24,112.382,113.002,112.29,112.821,106296,9,124733234000
2016-03-25,112.819,113.319,112.747,113.048,51914,9,43243368000
2016-03-28,113.156,113.684,113.113,113.435,71513,9,104039616000
2016-03-29,113.428,113.799,112.607,112.673,136593,9,198271461000
2016-03-30,112.659,112.802,112.012,112.434,140263,9,208338667000
2016-03-31,112.413,112.657,112.105,112.571,131210,9,200587698000
2016-04-01,112.549,112.58,111.583,111.61,149407,9,199341012000
2016-04-04,111.585,111.792,111.093,111.314,127396,9,175163385000
2016-04-05,111.298,111.352,109.948,110.322,165500,9,240936022000
2016-04-06,110.3,110.639,109.335,109.778,148408,9,202786613000
2016-04-07,109.771,109.901,107.665,108.177,186074,9,263719093000
2016-04-08,108.175,109.094,107.99,108.022,157999,9,196959254000
2016-04-11,107.965,108.437,107.625,107.941,155589,9,195935904000
2016-04-12,107.918,108.782,107.866,108.522,141243,9,212756092000
2016-04-13,108.526,109.401,108.502,109.325,134727,9,201452975000
2016-04-14,109.323,109.542,108.891,109.4,126618,9,184501529000
2016-04-15,109.351,109.729,108.596,108.728,109683,9,163050812000
2016-04-18,108.199,108.985,107.832,108.803,133117,9,143570279000
2016-04-19,108.793,109.482,108.746,109.184,126991,9,164503600000
2016-04-20,109.183,109.875,108.758,109.818,128908,9,166406889000
2016-04-21,109.818,109.894,109.319,109.453,136649,9,163340894000
2016-04-22,109.442,111.802,109.256,111.748,151736,9,179028879000
2016-04-25,111.853,111.86,110.837,111.193,131374,9,150609927000
2016-04-26,111.188,111.472,110.666,111.298,129171,9,164094845000
2016-04-27,111.296,111.751,111.024,111.428,124656,9,153960976000
2016-04-28,111.408,111.88,107.86,108.087,170506,9,172110375000
2016-04-29,108.078,108.196,106.274,106.334,152032,9,158274336000
2016-05-02,106.223,106.815,106.136,106.392,144833,9,177882953000
2016-05-03,106.411,106.674,105.545,106.598,140140,9,177458896000
2016-05-04,106.585,107.453,106.243,106.982,148301,9,189613575000
2016-05-05,106.972,107.495,106.799,107.249,111778,9,147174000000
2016-05-06,107.238,107.416,106.43,107.074,142616,9,194437939000
2016-05-09,107.07,108.601,107.068,108.318,123567,9,164696694000
2016-05-10,108.309,109.346,108.27,109.256,129362,9,176674694000
2016-05-11,109.244,109.369,108.364,108.394,120230,9,160306789000
2016-05-12,108.391,109.391,108.222,108.993,140713,9,207848692000
2016-05-13,108.979,109.55,108.509,108.607,141520,9,192205299000
2016-05-16,108.605,109.092,108.46,109.019,102098,9,124144060000
2016-05-17,109.004,109.649,108.837,109.122,128417,9,182660612000
2016-05-18,109.102,110.252,108.718,110.19,149119,9,193617399000
2016-05-19,110.175,110.38,109.694,109.947,135435,9,160172508000
2016-05-20,109.948,110.584,109.846,110.102,109215,9,142778678000
2016-05-23,110.103,110.238,109.106,109.22,118655,9,150810114000
2016-05-24,109.23,110.127,109.166,109.98,114094,9,151926257000
2016-05-25,109.981,110.443,109.86,110.196,114760,9,152158107000
2016-05-26,110.136,110.226,109.414,109.762,124642,9,156255174000
2016-05-27,109.752,110.443,109.469,110.242,112419,9,140585490000
2016-05-30,110.419,111.445,110.31,111.12,94729,9,103007401000
2016-05-31,111.111,111.345,110.497,110.707,132484,9,196307129000
2016-06-01,110.707,110.827,109.047,109.531,156131,9,199194062000
2016-06-02,109.523,109.58,108.52,108.866,154631,9,222909391000
2016-06-03,108.855,109.132,106.505,106.532,177815,9,252309073000
2016-06-06,106.543,107.651,106.363,107.546,163472,9,215363840000
2016-06-07,107.528,107.898,107.15,107.334,143190,9,213571524000
2016-06-08,107.35,107.383,106.587,106.982,142007,9,205593829000
2016-06-09,106.977,107.172,106.249,107.075,146968,9,211662935000
2016-06-10,107.073,107.258,106.55,106.912,148771,9,200211936000
2016-06-13,106.793,106.852,105.733,106.242,183543,9,243001749000
2016-06-14,106.208,106.417,105.623,106.095,188138,9,252271276000
2016-06-15,106.095,106.392,105.436,105.999,165851,9,215129455000
2016-06-16,105.99,106.023,103.547,104.244,220743,9,314422925000
2016-06-17,104.237,104.824,104.042,104.042,174518,9,225700332000
2016-06-20,104.099,104.839,103.783,103.919,157320,9,224680669000
2016-06-21,103.888,105.053,103.575,104.748,154531,9,217663492000
2016-06-22,104.726,104.847,104.311,104.376,142471,9,211573069000
2016-06-23,104.378,106.149,104.021,106.12,162303,9,207457524000
2016-06-24,106.123,106.805,98.935,102.195,238567,9,315044758000
2016-06-27,101.495,102.467,101.395,101.991,219724,9,217208705000
2016-06-28,101.951,102.836,101.553,102.735,174213,9,242813154000
2016-06-29,102.723,102.931,102.167,102.819,155026,9,208295943000
2016-06-30,102.764,103.289,102.351,103.176,173866,9,258024170000
2016-07-01,103.19,103.391,102.438,102.529,144658,9,194274253000
2016-07-04,102.617,102.801,102.415,102.521,105189,9,123651902000
2016-07-05,102.512,102.585,101.446,101.737,144066,9,202820204000
2016-07-06,101.685,101.761,100.194,101.295,185099,9,253846741000
2016-07-07,101.295,101.395,100.593,100.745,148657,9,205361756000
2016-07-08,100.772,101.273,99.988,100.401,142025,9,196493004000
2016-07-11,100.602,102.89,100.511,102.781,137736,9,184780085000
2016-07-12,102.768,104.98,102.445,104.659,192866,9,273946218000
2016-07-13,104.66,104.873,103.906,104.492,189606,9,251425227000
2016-07-14,104.437,105.932,103.973,105.332,201549,9,281351431000
2016-07-15,105.337,106.311,104.624,104.808,193305,9,319246922000
2016-07-18,105.336,106.26,105.268,106.145,135846,9,226576456000
2016-07-19,106.141,106.528,105.642,106.097,147027,9,229240220000
2016-07-20,106.118,107.016,105.825,106.871,134822,9,225819878000
2016-07-21,106.868,107.488,105.419,105.805,185929,9,307593166000
2016-07-22,105.798,106.396,105.562,106.025,151631,9,211168679000
2016-07-25,106.106,106.719,105.736,105.801,127452,9,175529185000
2016-07-26,105.786,105.886,103.988,104.621,153220,9,209765457000
2016-07-27,104.613,106.535,104.555,105.385,169641,9,216488087000
2016-07-28,105.386,105.499,104.479,105.253,143662,9,177903923000
2016-07-29,105.233,105.645,101.968,102.04,213545,9,254114257000
2016-08-01,102.212,102.679,102.004,102.393,131193,9,135738238000
2016-08-02,102.39,102.828,100.675,100.879,144063,9,152306314000
2016-08-03,100.855,101.567,100.744,101.231,130516,9,146923622000
2016-08-04,101.229,101.662,100.856,101.207,127747,9,136512775000
2016-08-05,101.205,102.058,100.867,101.8,122283,9,143472349000
2016-08-08,101.928,102.651,101.852,102.447,103574,9,109940866000
2016-08-09,102.432,102.525,101.785,101.858,103414,9,126874086000
2016-08-10,101.849,101.953,100.961,101.266,122310,9,145846731000
2016-08-11,101.262,102.05,101.007,101.935,101432,9,134510748000
2016-08-12,101.92,102.267,100.829,101.283,121154,9,147814243000
2016-08-15,101.113,101.45,100.865,101.247,102534,9,125874574000
2016-08-16,101.252,101.287,99.536,100.295,143096,9,162269847000
2016-08-17,100.284,101.159,100.031,100.259,135051,9,150798192000
2016-08-18,100.26,100.497,99.64,99.871,137934,9,147462929000
2016-08-19,99.875,100.454,99.868,100.217,116783,9,139853332000
2016-08-22,100.681,100.928,100.208,100.32,122433,9,138725310000
2016-08-23,100.315,100.385,99.937,100.23,115775,9,128524150000
2016-08-24,100.228,100.605,100.092,100.438,110016,9,129506601000
2016-08-25,100.438,100.612,100.297,100.51,96531,9,112796267000
2016-08-26,100.49,101.939,100.059,101.739,134699,9,152998723000
2016-08-29,102.07,102.387,101.827,101.908,112199,9,112903652000
2016-08-30,101.901,103.131,101.744,102.959,117496,9,127077290000
2016-08-31,102.937,103.528,102.854,103.414,121464,9,130836184000
2016-09-01,103.41,103.994,103.057,103.219,129648,9,137707933000
2016-09-02,103.189,104.316,102.794,103.746,146469,9,148664513000
2016-09-05,104.065,104.132,103.141,103.401,104390,9,97594826000
2016-09-06,103.4,103.804,101.928,102.012,142212,9,141654066000
2016-09-07,102.001,102.124,101.193,101.72,137530,9,136092851000
2016-09-08,101.723,102.592,101.409,102.497,141915,9,145798796000
2016-09-09,102.479,103.051,101.961,102.562,145170,9,152905749000
2016-09-12,102.55,102.663,101.558,101.824,147215,9,158090686000
2016-09-13,101.833,102.744,101.417,102.543,150158,9,161662442000
2016-09-14,102.55,103.353,102.245,102.423,139513,9,145842268000
2016-09-15,102.38,102.752,101.922,102.076,142081,9,153180687000
2016-09-16,102.061,102.457,101.735,102.232,125491,9,135613155000
2016-09-19,102.112,102.411,101.574,101.917,106643,9,102147400000
